date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:24:52	76764/76764	---M--	200	added ('OK')	font/woff2	date:Sun,%2023%20Apr%202023%2014:22:46%20GMT	https://rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.16.4)
11:24:52	90060/90060	---M--	200	added ('OK')	font/woff	date:Sun,%2023%20Apr%202023%2014:22:46%20GMT	https://rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.16.4)
11:24:52	134040/134040	---M--	200	added ('OK')	font/ttf	date:Sun,%2023%20Apr%202023%2014:22:46%20GMT	https://rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.16.4)
11:24:53	747545/747545	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2023%20Apr%202023%2014:22:46%20GMT	https://rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.16.4)
11:24:53	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2023%20Apr%202023%2014:22:46%20GMT	https://rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from https://rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.16.4)
11:24:53	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2023%20Apr%202023%2014:22:46%20GMT	https://rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.16.4)
11:24:53	13276/13276	---M--	200	added ('OK')	font/woff2	date:Sun,%2023%20Apr%202023%2014:22:46%20GMT	https://rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from https://rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.16.4)
11:24:53	16276/16276	---M--	200	added ('OK')	font/woff	date:Sun,%2023%20Apr%202023%2014:22:46%20GMT	https://rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from https://rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.16.4)
11:24:54	33736/33736	---M--	200	added ('OK')	font/ttf	date:Sun,%2023%20Apr%202023%2014:22:46%20GMT	https://rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from https://rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.16.4)
11:24:54	144714/144714	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2023%20Apr%202023%2014:22:46%20GMT	https://rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.16.4)
11:24:54	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2023%20Apr%202023%2014:22:46%20GMT	https://rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.16.4)
11:24:54	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2023%20Apr%202023%2014:22:46%20GMT	https://rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.16.4)
11:24:54	78196/78196	---M--	200	added ('OK')	font/woff2	date:Sun,%2023%20Apr%202023%2014:22:46%20GMT	https://rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.16.4)
11:24:55	101652/101652	---M--	200	added ('OK')	font/woff	date:Sun,%2023%20Apr%202023%2014:22:46%20GMT	https://rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.16.4)
11:24:55	202744/202744	---M--	200	added ('OK')	font/ttf	date:Sun,%2023%20Apr%202023%2014:22:46%20GMT	https://rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.16.4)
11:24:55	918991/918991	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2023%20Apr%202023%2014:22:46%20GMT	https://rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.16.4)
11:24:56	182681/182681	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Dec%202023%2011:27:57%20GMT	https://rosangelachiaretti.com.br/wp-content/uploads/2023/12/home3-tiny.jpg	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-content/uploads/2023/12/home3-tiny.jpg	(from https://rosangelachiaretti.com.br/wp-content/uploads/elementor/css/post-11.css?ver=1708725016)
11:24:56	81312/81312	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Dec%202023%2011:28:47%20GMT	https://rosangelachiaretti.com.br/wp-content/uploads/2023/12/sobre-tiny.jpg	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-content/uploads/2023/12/sobre-tiny.jpg	(from https://rosangelachiaretti.com.br/wp-content/uploads/elementor/css/post-11.css?ver=1708725016)
11:24:56	292785/292785	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Dec%202023%2011:40:29%20GMT	https://rosangelachiaretti.com.br/wp-content/uploads/2023/12/servicos2-tiny.jpg	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-content/uploads/2023/12/servicos2-tiny.jpg	(from https://rosangelachiaretti.com.br/wp-content/uploads/elementor/css/post-11.css?ver=1708725016)
11:24:56	18803/18803	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Sep%202023%2019:55:24%20GMT	https://rosangelachiaretti.com.br/wp-content/uploads/2023/09/contato.jpg	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-content/uploads/2023/09/contato.jpg	(from https://rosangelachiaretti.com.br/wp-content/uploads/elementor/css/post-11.css?ver=1708725016)
11:24:56	112290/112290	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Oct%202023%2019:30:14%20GMT	https://rosangelachiaretti.com.br/wp-content/uploads/2023/10/sobre-tablet.jpg	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-content/uploads/2023/10/sobre-tablet.jpg	(from https://rosangelachiaretti.com.br/wp-content/uploads/elementor/css/post-11.css?ver=1708725016)
11:24:56	363545/363545	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Sep%202023%2018:32:11%20GMT	https://rosangelachiaretti.com.br/wp-content/uploads/2023/09/servicos2.jpg	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-content/uploads/2023/09/servicos2.jpg	(from https://rosangelachiaretti.com.br/wp-content/uploads/elementor/css/post-11.css?ver=1708725016)
11:24:57	112996/112996	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Oct%202023%2017:29:17%20GMT	https://rosangelachiaretti.com.br/wp-content/uploads/2023/10/home-mobile.jpg	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-content/uploads/2023/10/home-mobile.jpg	(from https://rosangelachiaretti.com.br/wp-content/uploads/elementor/css/post-11.css?ver=1708725016)
11:24:57	123520/123520	---M--	200	added ('OK')	font/woff2	date:Tue,%2026%20Sep%202023%2020:32:15%20GMT	https://rosangelachiaretti.com.br/wp-content/plugins/happy-elementor-addons/assets/fonts/happy-icons.woff2	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-content/plugins/happy-elementor-addons/assets/fonts/happy-icons.woff2	(from https://rosangelachiaretti.com.br/wp-content/plugins/happy-elementor-addons/assets/fonts/style.min.css?ver=3.8.9)
11:24:57	294780/294780	---M--	200	added ('OK')	font/woff	date:Tue,%2026%20Sep%202023%2020:32:15%20GMT	https://rosangelachiaretti.com.br/wp-content/plugins/happy-elementor-addons/assets/fonts/happy-icons.woff	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-content/plugins/happy-elementor-addons/assets/fonts/happy-icons.woff	(from https://rosangelachiaretti.com.br/wp-content/plugins/happy-elementor-addons/assets/fonts/style.min.css?ver=3.8.9)
11:24:58	775444/775444	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2026%20Sep%202023%2020:32:15%20GMT	https://rosangelachiaretti.com.br/wp-content/plugins/happy-elementor-addons/assets/fonts/happy-icons.svg	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-content/plugins/happy-elementor-addons/assets/fonts/happy-icons.svg	(from https://rosangelachiaretti.com.br/wp-content/plugins/happy-elementor-addons/assets/fonts/style.min.css?ver=3.8.9)
11:24:58	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2023%20Apr%202023%2014:22:46%20GMT	https://rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from https://rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
11:24:58	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2023%20Apr%202023%2014:22:46%20GMT	https://rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.eot?	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfontd41d.eot	(from https://rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
11:24:58	77160/77160	---M--	200	added ('OK')	font/woff2	date:Sun,%2023%20Apr%202023%2014:22:46%20GMT	https://rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from https://rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
11:24:58	98024/98024	---M--	200	added ('OK')	font/woff	date:Sun,%2023%20Apr%202023%2014:22:46%20GMT	https://rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from https://rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
11:24:59	165548/165548	---M--	200	added ('OK')	font/ttf	date:Sun,%2023%20Apr%202023%2014:22:46%20GMT	https://rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from https://rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
11:24:59	444379/444379	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2023%20Apr%202023%2014:22:46%20GMT	https://rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from https://rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
11:24:59	18517/18517	---M-Z	200	added ('OK')	text/css	date:Tue,%2006%20Feb%202024%2023:15:28%20GMT	https://rosangelachiaretti.com.br/wp-content/uploads/elementor/css/post-375.css?ver=1707261328	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-content/uploads/elementor/css/post-375e1d9.css	(from https://rosangelachiaretti.com.br/blog/)
11:25:00	34186/34186	---MC-	200	added ('OK')	application/json	date:Thu,%2027%20Jun%202024%2014:25:00%20GMT	https://rosangelachiaretti.com.br/wp-json/wp/v2/pages/375	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-json/wp/v2/pages/375.json	(from https://rosangelachiaretti.com.br/blog/)
11:25:00	2079/2079	---M--	200	added ('OK')	application/json	date:Thu,%2027%20Jun%202024%2014:25:00%20GMT	https://rosangelachiaretti.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frosangelachiaretti.com.br%2Fblog%2F	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-json/oembed/1.0/embed21d3.json	(from https://rosangelachiaretti.com.br/blog/)
11:25:00	2239/2239	---M-Z	200	added ('OK')	text/xml	date:Thu,%2027%20Jun%202024%2014:25:00%20GMT	https://rosangelachiaretti.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frosangelachiaretti.com.br%2Fblog%2F&format=xml	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-json/oembed/1.0/embed5c30	(from https://rosangelachiaretti.com.br/blog/)
11:25:00	95909/95909	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Dec%202023%2012:09:39%20GMT	https://rosangelachiaretti.com.br/wp-content/uploads/2023/12/artigos11.jpg	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-content/uploads/2023/12/artigos11.jpg	(from https://rosangelachiaretti.com.br/blog/)
11:25:00	204262/204262	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Dec%202023%2012:00:55%20GMT	https://rosangelachiaretti.com.br/wp-content/uploads/2023/11/post21.jpg	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-content/uploads/2023/11/post21.jpg	(from https://rosangelachiaretti.com.br/blog/)
11:25:01	125609/125609	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Dec%202023%2011:55:56%20GMT	https://rosangelachiaretti.com.br/wp-content/uploads/2023/09/post1-1.jpg	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-content/uploads/2023/09/post1-1.jpg	(from https://rosangelachiaretti.com.br/blog/)
11:25:01	9979/9979	---M-Z	200	added ('OK')	text/css	date:Tue,%2026%20Sep%202023%2020:31:06%20GMT	https://rosangelachiaretti.com.br/wp-content/plugins/pro-elements/assets/css/widget-theme-elements.min.css	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-content/plugins/pro-elements/assets/css/widget-theme-elements.min.css	(from https://rosangelachiaretti.com.br/blog/)
11:25:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2027%20Jun%202024%2014:25:01%20GMT	https://rosangelachiaretti.com.br/?p=375	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/index3922.html	(from https://rosangelachiaretti.com.br/blog/)
11:25:01	15052/15052	---M-Z	200	added ('OK')	text/css	date:Tue,%2027%20Feb%202024%2023:39:24%20GMT	https://rosangelachiaretti.com.br/wp-content/uploads/elementor/css/post-944.css?ver=1709077164	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-content/uploads/elementor/css/post-944a410.css	(from https://rosangelachiaretti.com.br/meu-livro-meu-legado/)
11:25:02	35853/35853	---MC-	200	added ('OK')	application/json	date:Thu,%2027%20Jun%202024%2014:25:02%20GMT	https://rosangelachiaretti.com.br/wp-json/wp/v2/pages/944	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-json/wp/v2/pages/944.json	(from https://rosangelachiaretti.com.br/meu-livro-meu-legado/)
11:25:02	2183/2183	---M--	200	added ('OK')	application/json	date:Thu,%2027%20Jun%202024%2014:25:02%20GMT	https://rosangelachiaretti.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frosangelachiaretti.com.br%2Fmeu-livro-meu-legado%2F	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-json/oembed/1.0/embedec5a.json	(from https://rosangelachiaretti.com.br/meu-livro-meu-legado/)
11:25:02	2346/2346	---M-Z	200	added ('OK')	text/xml	date:Thu,%2027%20Jun%202024%2014:25:02%20GMT	https://rosangelachiaretti.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frosangelachiaretti.com.br%2Fmeu-livro-meu-legado%2F&format=xml	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-json/oembed/1.0/embed84cf	(from https://rosangelachiaretti.com.br/meu-livro-meu-legado/)
11:25:03	398650/398650	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Feb%202024%2017:44:52%20GMT	https://rosangelachiaretti.com.br/wp-content/uploads/2024/02/livro-hero-scaled.jpg	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-content/uploads/2024/02/livro-hero-scaled.jpg	(from https://rosangelachiaretti.com.br/meu-livro-meu-legado/)
11:25:03	85323/85323	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Feb%202024%2017:56:34%20GMT	https://rosangelachiaretti.com.br/wp-content/uploads/2024/02/6-1.jpg	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-content/uploads/2024/02/6-1.jpg	(from https://rosangelachiaretti.com.br/meu-livro-meu-legado/)
11:25:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2027%20Jun%202024%2014:25:03%20GMT	https://rosangelachiaretti.com.br/?p=944	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/index2a95.html	(from https://rosangelachiaretti.com.br/meu-livro-meu-legado/)
11:25:03	107471/107471	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Feb%202024%2017:56:31%20GMT	https://rosangelachiaretti.com.br/wp-content/uploads/2024/02/2-1.jpg	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-content/uploads/2024/02/2-1.jpg	(from https://rosangelachiaretti.com.br/meu-livro-meu-legado/)
11:25:04	136953/136953	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Feb%202024%2017:56:35%20GMT	https://rosangelachiaretti.com.br/wp-content/uploads/2024/02/7-1.jpg	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-content/uploads/2024/02/7-1.jpg	(from https://rosangelachiaretti.com.br/meu-livro-meu-legado/)
11:25:04	175027/175027	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Feb%202024%2017:56:32%20GMT	https://rosangelachiaretti.com.br/wp-content/uploads/2024/02/4-1.jpg	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-content/uploads/2024/02/4-1.jpg	(from https://rosangelachiaretti.com.br/meu-livro-meu-legado/)
11:25:04	238647/238647	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Feb%202024%2017:56:29%20GMT	https://rosangelachiaretti.com.br/wp-content/uploads/2024/02/1-1.jpg	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-content/uploads/2024/02/1-1.jpg	(from https://rosangelachiaretti.com.br/meu-livro-meu-legado/)
11:25:04	88328/88328	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Feb%202024%2017:56:33%20GMT	https://rosangelachiaretti.com.br/wp-content/uploads/2024/02/5-1.jpg	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-content/uploads/2024/02/5-1.jpg	(from https://rosangelachiaretti.com.br/meu-livro-meu-legado/)
11:25:05	3303/3303	---M-Z	200	added ('OK')	text/css	date:Sun,%2023%20Apr%202023%2014:22:46%20GMT	https://rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/e-gallery/css/e-gallery.min.css?ver=1.2.0	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/e-gallery/css/e-gallery.min7359.css	(from https://rosangelachiaretti.com.br/meu-livro-meu-legado/)
11:25:05	15347/15347	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2023%20Apr%202023%2014:22:46%20GMT	https://rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/e-gallery/js/e-gallery.min.js?ver=1.2.0	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-content/plugins/elementor/assets/lib/e-gallery/js/e-gallery.min7359.js	(from https://rosangelachiaretti.com.br/meu-livro-meu-legado/)
11:25:05	14087/14087	---M-Z	200	added ('OK')	text/css	date:Fri,%2023%20Feb%202024%2021:45:25%20GMT	https://rosangelachiaretti.com.br/wp-content/uploads/elementor/css/post-361.css?ver=1708724725	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-content/uploads/elementor/css/post-361fea3.css	(from https://rosangelachiaretti.com.br/sobre/)
11:25:06	35753/35753	---MC-	200	added ('OK')	application/json	date:Thu,%2027%20Jun%202024%2014:25:06%20GMT	https://rosangelachiaretti.com.br/wp-json/wp/v2/pages/361	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-json/wp/v2/pages/361.json	(from https://rosangelachiaretti.com.br/sobre/)
11:25:06	2084/2084	---M--	200	added ('OK')	application/json	date:Thu,%2027%20Jun%202024%2014:25:06%20GMT	https://rosangelachiaretti.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frosangelachiaretti.com.br%2Fsobre%2F	//Mac/Home/Downloads/site%20ro/Rosangela%20Novo%20Site/rosangelachiaretti.com.br/wp-json/oembed/1.0/embed3fc5.json	(from https://rosangelachiaretti.com.br/sobre/)
